Date,Year,Month,Quarter,Product_Category,Region,Sales,Units_Sold,Marketing_Spend,Promotions,Price_Per_Unit,Customer_Count,Previous_Month_Sales
2018-10,2018,10,4,Clothing,West,48113,1304,4891,2,36.9,386,0
2018-10,2018,10,4,Clothing,Central,57537,2710,8616,0,21.23,655,0
2018-10,2018,10,4,Home,North,48953,770,3122,1,63.58,151,0
2018-10,2018,10,4,Home,South,32533,1287,4667,1,25.28,344,0
2018-10,2018,10,4,Home,East,48543,701,3749,0,69.25,174,0
2018-10,2018,10,4,Home,West,34078,1060,2192,0,32.15,160,0
2018-10,2018,10,4,Home,Central,45670,971,2380,1,47.03,268,0
2018-10,2018,10,4,Food,North,44949,858,4798,1,52.39,187,0
2018-10,2018,10,4,Food,South,36298,746,5130,0,48.66,164,0
2018-10,2018,10,4,Food,East,39124,989,3417,4,39.56,278,0
2018-10,2018,10,4,Food,West,35517,782,2653,4,45.42,207,0
2018-10,2018,10,4,Food,Central,39085,556,3686,0,70.3,125,0
2018-10,2018,10,4,Beauty,North,31347,624,2574,2,50.24,160,0
2018-10,2018,10,4,Beauty,South,31289,815,3775,1,38.39,206,0
2018-10,2018,10,4,Beauty,East,29090,333,2144,2,87.36,57,0
2018-10,2018,10,4,Beauty,West,28456,338,3751,2,84.19,34,0
2018-10,2018,10,4,Beauty,Central,35119,541,3448,1,64.91,74,0
2018-11,2018,11,4,Electronics,North,164945,2316,10666,1,71.22,645,0
2018-11,2018,11,4,Electronics,South,162985,2130,17687,1,76.52,340,0
2018-11,2018,11,4,Electronics,East,224709,3466,33338,2,64.83,347,0
2018-11,2018,11,4,Electronics,West,179756,2073,15557,4,86.71,417,0
2018-11,2018,11,4,Electronics,Central,159037,7854,18325,1,20.25,2136,0
2018-11,2018,11,4,Clothing,North,139682,1470,20068,1,95.02,236,0
2018-11,2018,11,4,Clothing,South,128256,2423,7072,0,52.93,427,0
2018-11,2018,11,4,Clothing,East,181826,1896,18451,2,95.9,258,0
2018-11,2018,11,4,Clothing,West,138732,1850,11369,2,74.99,408,0
2018-11,2018,11,4,Clothing,Central,140576,1436,14731,0,97.89,426,0
2018-11,2018,11,4,Home,North,118532,1275,12667,1,92.97,349,0
2018-11,2018,11,4,Home,South,116148,2981,12510,1,38.96,809,0
2018-11,2018,11,4,Home,East,140652,2560,11267,4,54.94,549,0
2018-11,2018,11,4,Home,West,118854,2225,7101,3,53.42,599,0
2018-11,2018,11,4,Home,Central,107914,1480,6672,2,72.91,188,0
2018-11,2018,11,4,Food,North,126339,2325,8491,1,54.34,443,0
2018-11,2018,11,4,Food,South,82960,937,5038,3,88.54,211,0
2018-11,2018,11,4,Food,East,133199,1484,16711,3,89.76,372,0
2018-11,2018,11,4,Food,West,84436,1514,10880,2,55.77,435,0
2018-11,2018,11,4,Food,Central,98347,1064,5585,2,92.43,139,0
2018-11,2018,11,4,Beauty,North,91796,3818,6845,2,24.04,855,0
2018-11,2018,11,4,Beauty,South,68764,811,6667,0,84.79,134,0
2018-11,2018,11,4,Beauty,East,101216,2045,6569,3,49.49,468,0
2018-11,2018,11,4,Beauty,West,63273,956,5078,2,66.19,256,0
2018-11,2018,11,4,Beauty,Central,85068,1039,10446,2,81.87,193,0
2018-12,2018,12,4,Electronics,North,206502,6171,24991,1,33.46,1067,0
2018-12,2018,12,4,Electronics,South,180099,1807,24242,0,99.67,399,0
2018-12,2018,12,4,Electronics,East,196936,2603,20496,1,75.66,667,0
2018-12,2018,12,4,Electronics,West,177061,5193,21071,0,34.1,1033,0
2018-12,2018,12,4,Electronics,Central,173020,2409,9346,0,71.82,292,0
2018-12,2018,12,4,Clothing,North,150303,1753,16837,2,85.74,332,0
2018-12,2018,12,4,Clothing,South,108358,1316,8604,2,82.34,166,0
2018-12,2018,12,4,Clothing,East,163437,5241,20941,3,31.18,681,0
2018-12,2018,12,4,Clothing,West,140088,1797,10987,2,77.96,215,0
2018-12,2018,12,4,Clothing,Central,131769,1889,13180,0,69.76,269,0
2018-12,2018,12,4,Home,North,126253,1342,14857,0,94.08,289,0
2018-12,2018,12,4,Home,South,115729,5072,8726,2,22.82,582,0
2018-12,2018,12,4,Home,East,132900,1485,12567,0,89.49,341,0
2018-12,2018,12,4,Home,West,109966,1128,11831,1,97.49,121,0
2018-12,2018,12,4,Home,Central,121674,3916,15923,1,31.07,811,0
2018-12,2018,12,4,Food,North,115953,1222,9128,1,94.89,271,0
2018-12,2018,12,4,Food,South,97792,1606,10914,2,60.89,338,0
2018-12,2018,12,4,Food,East,87312,1049,8148,2,83.23,244,0
2018-12,2018,12,4,Food,West,103992,1282,13059,1,81.12,170,0
2018-12,2018,12,4,Food,Central,106054,1302,10141,3,81.45,149,0
2018-12,2018,12,4,Beauty,North,96808,2706,9826,1,35.78,551,0
2018-12,2018,12,4,Beauty,South,87226,1037,4499,1,84.11,185,0
2018-12,2018,12,4,Beauty,East,113458,1855,12555,1,61.16,277,0
2018-12,2018,12,4,Beauty,West,85560,1369,4767,1,62.5,305,0
2018-12,2018,12,4,Beauty,Central,103235,1440,10473,2,71.69,176,0
2019-01,2019,1,1,Electronics,North,61164,1425,5046,3,42.92,366,0
2019-01,2019,1,1,Electronics,South,47607,1163,4343,1,40.93,201,0
2019-01,2019,1,1,Electronics,East,55268,742,2902,3,74.49,169,0
2019-01,2019,1,1,Electronics,West,53696,808,3747,1,66.46,194,0
2019-01,2019,1,1,Electronics,Central,55738,593,4861,0,93.99,107,0
2019-01,2019,1,1,Clothing,North,41412,801,3922,3,51.7,220,0
2019-01,2019,1,1,Clothing,South,34000,488,4062,1,69.67,59,0
2019-01,2019,1,1,Clothing,East,46182,838,5559,2,55.11,184,0
2019-01,2019,1,1,Clothing,West,31522,572,4502,2,55.11,61,0
2019-01,2019,1,1,Clothing,Central,32861,445,1840,2,73.84,58,0
2019-01,2019,1,1,Home,North,38757,588,4194,1,65.91,157,0
2019-01,2019,1,1,Home,South,34391,737,2552,1,46.66,215,0
2019-01,2019,1,1,Home,East,34878,738,5198,0,47.26,94,0
2019-01,2019,1,1,Home,West,33438,864,3103,2,38.7,158,0
2019-01,2019,1,1,Home,Central,35092,414,5127,3,84.76,113,0
2019-01,2019,1,1,Food,North,33311,885,3455,0,37.64,233,0
2019-01,2019,1,1,Food,South,31717,1175,3356,2,26.99,246,0
2019-01,2019,1,1,Food,East,36073,974,3938,1,37.04,148,0
2019-01,2019,1,1,Food,West,26188,382,2411,3,68.55,113,0
2019-01,2019,1,1,Food,Central,27134,368,3822,2,73.73,64,0
2019-01,2019,1,1,Beauty,North,27614,593,3773,2,46.57,104,0
2019-01,2019,1,1,Beauty,South,28552,562,3641,1,50.8,88,0
2019-01,2019,1,1,Beauty,East,31284,330,2685,1,94.8,82,0
2019-01,2019,1,1,Beauty,West,21153,233,2996,3,90.79,26,0
2019-01,2019,1,1,Beauty,Central,24588,645,1299,3,38.12,82,0
2019-02,2019,2,1,Electronics,North,62775,1316,3933,1,47.7,374,0
2019-02,2019,2,1,Electronics,South,57725,618,3508,2,93.41,78,0
2019-02,2019,2,1,Electronics,East,51367,1008,3190,1,50.96,113,0
2019-02,2019,2,1,Electronics,West,42249,479,4334,0,88.2,88,0
2019-02,2019,2,1,Electronics,Central,44782,447,4087,1,100.18,89,0
2019-02,2019,2,1,Clothing,North,39957,672,3059,3,59.46,158,0
2019-02,2019,2,1,Clothing,South,36307,631,2635,0,57.54,63,0
2019-02,2019,2,1,Clothing,East,45354,1591,3235,0,28.51,417,0
2019-02,2019,2,1,Clothing,West,35380,698,2147,4,50.69,170,0
2019-02,2019,2,1,Clothing,Central,33292,489,4488,1,68.08,112,0
2019-02,2019,2,1,Home,North,33791,1258,2472,1,26.86,353,0
2019-02,2019,2,1,Home,South,35826,466,3249,1,76.88,77,0
2019-02,2019,2,1,Home,East,41180,607,2940,1,67.84,81,0
2019-02,2019,2,1,Home,West,27648,294,3606,3,94.04,46,0
2019-02,2019,2,1,Home,Central,27699,293,2734,2,94.54,41,0
2019-02,2019,2,1,Food,North,24618,261,3357,1,94.32,49,0
2019-02,2019,2,1,Food,South,24883,283,1955,2,87.93,64,0
2019-02,2019,2,1,Food,East,34434,470,3019,2,73.26,122,0
2019-02,2019,2,1,Food,West,31687,480,3835,2,66.01,91,0
2019-02,2019,2,1,Food,Central,28016,1027,2177,2,27.28,123,0
2019-02,2019,2,1,Beauty,North,26068,329,3779,0,79.23,74,0
2019-02,2019,2,1,Beauty,South,24900,330,1715,0,75.45,92,0
2019-02,2019,2,1,Beauty,East,33751,708,1916,2,47.67,112,0
2019-02,2019,2,1,Beauty,West,22110,469,2941,1,47.14,127,0
2019-02,2019,2,1,Beauty,Central,23285,243,3349,0,95.82,33,0
2019-03,2019,3,1,Electronics,North,63378,744,6503,0,85.19,187,0
2019-03,2019,3,1,Electronics,South,81506,1906,6384,2,42.76,436,0
2019-03,2019,3,1,Electronics,East,72453,1463,9017,2,49.52,327,0
2019-03,2019,3,1,Electronics,West,53819,1143,6389,3,47.09,338,0
2019-03,2019,3,1,Electronics,Central,69898,2345,8788,1,29.81,260,0
2019-03,2019,3,1,Clothing,North,61636,981,4477,2,62.83,185,0
2019-03,2019,3,1,Clothing,South,52296,1474,6735,2,35.48,150,0
2019-03,2019,3,1,Clothing,East,81357,2971,7293,0,27.38,422,0
2019-03,2019,3,1,Clothing,West,47281,506,2700,2,93.44,66,0
2019-03,2019,3,1,Clothing,Central,64666,960,7962,2,67.36,132,0
2019-03,2019,3,1,Home,North,49140,1571,5084,2,31.28,240,0
2019-03,2019,3,1,Home,South,47340,600,4324,3,78.9,97,0
2019-03,2019,3,1,Home,East,56404,1081,7350,2,52.18,152,0
2019-03,2019,3,1,Home,West,41619,903,3985,2,46.09,171,0
2019-03,2019,3,1,Home,Central,54154,1212,5009,2,44.68,205,0
2019-03,2019,3,1,Food,North,39763,481,2345,2,82.67,94,0
2019-03,2019,3,1,Food,South,49075,1478,3452,0,33.2,375,0
2019-03,2019,3,1,Food,East,52319,550,6614,1,95.13,154,0
2019-03,2019,3,1,Food,West,39229,616,4020,4,63.68,98,0
2019-03,2019,3,1,Food,Central,44753,599,4257,1,74.71,60,0
2019-03,2019,3,1,Beauty,North,35545,546,4172,0,65.1,156,0
2019-03,2019,3,1,Beauty,South,31997,439,3478,2,72.89,72,0
2019-03,2019,3,1,Beauty,East,36308,438,5085,2,82.89,88,0
2019-03,2019,3,1,Beauty,West,32927,492,4006,0,66.92,144,0
2019-03,2019,3,1,Beauty,Central,41478,685,5324,1,60.55,90,0
2019-04,2019,4,2,Electronics,North,69782,2590,7914,1,26.94,719,0
2019-04,2019,4,2,Electronics,South,71640,1400,10391,0,51.17,358,0
2019-04,2019,4,2,Electronics,East,85237,1378,5732,0,61.86,228,0
2019-04,2019,4,2,Electronics,West,52443,554,7701,2,94.66,59,0
2019-04,2019,4,2,Electronics,Central,75228,1322,5610,2,56.9,219,0
2019-04,2019,4,2,Clothing,North,59228,1084,4834,1,54.64,260,0
2019-04,2019,4,2,Clothing,South,47082,496,4049,2,94.92,118,0
2019-04,2019,4,2,Clothing,East,58576,641,6366,2,91.38,118,0
2019-04,2019,4,2,Clothing,West,46041,724,5523,1,63.59,121,0
2019-04,2019,4,2,Clothing,Central,59098,2472,4509,2,23.91,459,0
2019-04,2019,4,2,Home,North,50902,2176,4391,2,23.39,259,0
2019-04,2019,4,2,Home,South,47060,912,5117,2,51.6,188,0
2019-04,2019,4,2,Home,East,55046,1524,3456,0,36.12,164,0
2019-04,2019,4,2,Home,West,44115,1131,2310,2,39.01,291,0
2019-04,2019,4,2,Home,Central,54688,1097,7688,1,49.85,136,0
2019-04,2019,4,2,Food,North,38628,1121,3445,1,34.46,277,0
2019-04,2019,4,2,Food,South,42800,1609,6070,2,26.6,357,0
2019-04,2019,4,2,Food,East,46467,712,6066,2,65.26,202,0
2019-04,2019,4,2,Food,West,38874,528,4346,2,73.62,109,0
2019-04,2019,4,2,Food,Central,37500,839,3173,1,44.7,194,0
2019-04,2019,4,2,Beauty,North,37380,650,2614,3,57.51,104,0
2019-04,2019,4,2,Beauty,South,36919,1082,4262,1,34.12,198,0
2019-04,2019,4,2,Beauty,East,35804,463,3355,3,77.33,84,0
2019-04,2019,4,2,Beauty,West,33328,594,3629,2,56.11,100,0
2019-04,2019,4,2,Beauty,Central,38290,570,3936,1,67.18,153,0
2019-05,2019,5,2,Electronics,North,85653,1577,5832,1,54.31,289,0
2019-05,2019,5,2,Electronics,South,69016,793,3901,0,87.03,227,0
2019-05,2019,5,2,Electronics,East,76300,1230,5849,1,62.03,196,0
2019-05,2019,5,2,Electronics,West,69127,2707,4399,3,25.54,415,0
2019-05,2019,5,2,Electronics,Central,75145,918,9899,2,81.86,250,0
2019-05,2019,5,2,Clothing,North,55504,2131,5613,0,26.05,508,0
2019-05,2019,5,2,Clothing,South,48703,938,6239,1,51.92,100,0
2019-05,2019,5,2,Clothing,East,58523,1009,5873,2,58.0,163,0
2019-05,2019,5,2,Clothing,West,43122,1339,5439,0,32.2,218,0
2019-05,2019,5,2,Clothing,Central,65508,1933,7467,0,33.89,222,0
2019-05,2019,5,2,Home,North,49830,546,5997,1,91.26,77,0
2019-05,2019,5,2,Home,South,45815,875,5062,1,52.36,115,0
2019-05,2019,5,2,Home,East,51375,807,3100,2,63.66,117,0
2019-05,2019,5,2,Home,West,48228,1147,6160,2,42.05,116,0
2019-05,2019,5,2,Home,Central,51019,653,4237,2,78.13,116,0
2019-05,2019,5,2,Food,North,45471,916,4215,2,49.64,241,0
2019-05,2019,5,2,Food,South,40074,610,2648,1,65.7,77,0
2019-05,2019,5,2,Food,East,50077,1086,3116,3,46.11,146,0
2019-05,2019,5,2,Food,West,42097,700,2502,3,60.14,102,0
2019-05,2019,5,2,Food,Central,36917,1628,3778,2,22.68,313,0
2019-05,2019,5,2,Beauty,North,30968,322,2498,2,96.17,58,0
2019-05,2019,5,2,Beauty,South,33181,472,1953,1,70.3,125,0
2019-05,2019,5,2,Beauty,East,43827,543,2970,3,80.71,102,0
2019-05,2019,5,2,Beauty,West,34393,685,1752,0,50.21,119,0
2019-05,2019,5,2,Beauty,Central,38076,419,4540,1,90.87,116,0
2019-06,2019,6,2,Electronics,North,72572,2060,9662,0,35.23,591,0
2019-06,2019,6,2,Electronics,South,59735,997,5118,1,59.91,103,0
2019-06,2019,6,2,Electronics,East,94952,2125,10317,1,44.68,277,0
2019-06,2019,6,2,Electronics,West,68791,2804,3996,2,24.53,468,0
2019-06,2019,6,2,Electronics,Central,81320,1017,7297,3,79.96,160,0
2019-06,2019,6,2,Clothing,North,64062,783,6762,2,81.82,173,0
2019-06,2019,6,2,Clothing,South,53234,599,6903,1,88.87,107,0
2019-06,2019,6,2,Clothing,East,59732,1242,7391,1,48.09,222,0
2019-06,2019,6,2,Clothing,West,42960,1269,2196,1,33.85,360,0
2019-06,2019,6,2,Clothing,Central,54271,953,6692,1,56.95,173,0
2019-06,2019,6,2,Home,North,51453,834,3625,3,61.69,226,0
2019-06,2019,6,2,Home,South,42173,579,2399,1,72.84,74,0
2019-06,2019,6,2,Home,East,57514,730,6026,1,78.79,206,0
2019-06,2019,6,2,Home,West,36590,947,2947,2,38.64,134,0
2019-06,2019,6,2,Home,Central,50600,644,5070,3,78.57,165,0
2019-06,2019,6,2,Food,North,48673,920,4292,1,52.91,94,0
2019-06,2019,6,2,Food,South,37826,428,2028,1,88.38,43,0
2019-06,2019,6,2,Food,East,47597,630,2857,1,75.55,131,0
2019-06,2019,6,2,Food,West,39211,562,5309,0,69.77,118,0
2019-06,2019,6,2,Food,Central,46359,1338,4284,2,34.65,242,0
2019-06,2019,6,2,Beauty,North,37763,1703,3047,1,22.17,182,0
2019-06,2019,6,2,Beauty,South,34188,1079,3774,2,31.68,243,0
2019-06,2019,6,2,Beauty,East,41215,839,3025,2,49.12,189,0
2019-06,2019,6,2,Beauty,West,33131,963,3166,1,34.4,138,0
2019-06,2019,6,2,Beauty,Central,36473,597,3419,1,61.09,64,0
2019-07,2019,7,3,Electronics,North,81786,971,4715,3,84.23,249,0
2019-07,2019,7,3,Electronics,South,63026,873,4194,1,72.19,205,0
2019-07,2019,7,3,Electronics,East,70844,1306,9041,0,54.25,270,0
2019-07,2019,7,3,Electronics,West,70600,805,9812,3,87.7,141,0
2019-07,2019,7,3,Electronics,Central,76956,1148,7575,1,67.03,140,0
2019-07,2019,7,3,Clothing,North,63830,874,6165,0,73.03,116,0
2019-07,2019,7,3,Clothing,South,56728,704,7959,2,80.58,194,0
2019-07,2019,7,3,Clothing,East,67154,995,6597,2,67.49,154,0
2019-07,2019,7,3,Clothing,West,58293,913,5583,2,63.85,220,0
2019-07,2019,7,3,Clothing,Central,59661,630,6474,0,94.7,168,0
2019-07,2019,7,3,Home,North,55648,901,2941,4,61.76,116,0
2019-07,2019,7,3,Home,South,52358,637,3395,1,82.19,121,0
2019-07,2019,7,3,Home,East,55414,1281,7534,0,43.26,333,0
2019-07,2019,7,3,Home,West,38271,752,4304,3,50.89,180,0
2019-07,2019,7,3,Home,Central,50398,884,6716,0,57.01,149,0
2019-07,2019,7,3,Food,North,52224,686,3755,2,76.13,117,0
2019-07,2019,7,3,Food,South,43991,486,4714,2,90.52,78,0
2019-07,2019,7,3,Food,East,49482,624,3833,0,79.3,129,0
2019-07,2019,7,3,Food,West,38765,741,2943,2,52.31,213,0
2019-07,2019,7,3,Food,Central,43528,461,6388,0,94.42,111,0
2019-07,2019,7,3,Beauty,North,44707,692,5380,1,64.61,109,0
2019-07,2019,7,3,Beauty,South,39129,506,4270,1,77.33,150,0
2019-07,2019,7,3,Beauty,East,45898,635,3522,2,72.28,77,0
2019-07,2019,7,3,Beauty,West,38387,440,3248,2,87.24,113,0
2019-07,2019,7,3,Beauty,Central,30981,557,2883,0,55.62,57,0
2019-08,2019,8,3,Electronics,North,89183,3427,5010,1,26.02,707,0
2019-08,2019,8,3,Electronics,South,61199,1225,3066,1,49.96,351,0
2019-08,2019,8,3,Electronics,East,81332,851,11386,2,95.57,128,0
2019-08,2019,8,3,Electronics,West,70728,1674,5414,1,42.25,235,0
2019-08,2019,8,3,Electronics,Central,70494,1678,6412,2,42.01,286,0
2019-08,2019,8,3,Clothing,North,55123,1159,4452,1,47.56,172,0
2019-08,2019,8,3,Clothing,South,55919,808,7029,1,69.21,114,0
2019-08,2019,8,3,Clothing,East,49453,532,5439,1,92.96,154,0
2019-08,2019,8,3,Clothing,West,52267,1066,7587,3,49.03,123,0
2019-08,2019,8,3,Clothing,Central,53629,665,4822,3,80.65,148,0
2019-08,2019,8,3,Home,North,54009,700,6936,0,77.16,132,0
2019-08,2019,8,3,Home,South,47100,526,3418,2,89.54,105,0
2019-08,2019,8,3,Home,East,51669,2019,5142,2,25.59,273,0
2019-08,2019,8,3,Home,West,46258,756,4605,2,61.19,212,0
2019-08,2019,8,3,Home,Central,51797,900,2745,1,57.55,130,0
2019-08,2019,8,3,Food,North,49583,770,4540,0,64.39,209,0
2019-08,2019,8,3,Food,South,38318,439,5032,3,87.28,69,0
2019-08,2019,8,3,Food,East,51587,844,4884,3,61.12,178,0
2019-08,2019,8,3,Food,West,34610,530,1949,0,65.3,144,0
2019-08,2019,8,3,Food,Central,42918,744,3876,1,57.69,205,0
2019-08,2019,8,3,Beauty,North,43957,749,3066,0,58.69,171,0
2019-08,2019,8,3,Beauty,South,37270,409,5527,0,91.12,60,0
2019-08,2019,8,3,Beauty,East,39970,514,4744,1,77.76,138,0
2019-08,2019,8,3,Beauty,West,32050,470,2173,0,68.19,62,0
2019-08,2019,8,3,Beauty,Central,34646,524,4485,2,66.12,61,0
2019-09,2019,9,3,Electronics,North,74823,950,8918,2,78.76,167,0
2019-09,2019,9,3,Electronics,South,70581,1566,7321,0,45.07,374,0
2019-09,2019,9,3,Electronics,East,87433,2853,5285,2,30.65,623,0
2019-09,2019,9,3,Electronics,West,59391,1575,8043,2,37.71,192,0
2019-09,2019,9,3,Electronics,Central,91248,2258,9718,3,40.41,574,0
2019-09,2019,9,3,Clothing,North,56359,816,7578,3,69.07,233,0
2019-09,2019,9,3,Clothing,South,44713,505,3959,0,88.54,61,0
2019-09,2019,9,3,Clothing,East,62965,1023,8536,2,61.55,110,0
2019-09,2019,9,3,Clothing,West,48354,835,3066,1,57.91,248,0
2019-09,2019,9,3,Clothing,Central,62642,1022,4198,0,61.29,192,0
2019-09,2019,9,3,Home,North,57949,588,5145,3,98.55,128,0
2019-09,2019,9,3,Home,South,47936,681,3054,3,70.39,142,0
2019-09,2019,9,3,Home,East,51363,540,5365,3,95.12,116,0
2019-09,2019,9,3,Home,West,47396,590,5322,1,80.33,124,0
2019-09,2019,9,3,Home,Central,53020,784,2983,3,67.63,197,0
2019-09,2019,9,3,Food,North,45115,652,2479,3,69.19,176,0
2019-09,2019,9,3,Food,South,36550,1510,3420,0,24.21,160,0
2019-09,2019,9,3,Food,East,44316,848,5626,2,52.26,123,0
2019-09,2019,9,3,Food,West,41104,732,2213,1,56.15,140,0
2019-09,2019,9,3,Food,Central,40810,1054,5388,0,38.72,295,0
2019-09,2019,9,3,Beauty,North,43269,1658,6040,1,26.1,350,0
2019-09,2019,9,3,Beauty,South,37733,397,3238,1,95.05,92,0
2019-09,2019,9,3,Beauty,East,35346,1437,4211,1,24.6,229,0
2019-09,2019,9,3,Beauty,West,30847,788,2084,1,39.15,201,0
2019-09,2019,9,3,Beauty,Central,32554,447,2841,3,72.83,51,0
2019-10,2019,10,4,Electronics,North,79742,870,5559,2,91.66,97,0
2019-10,2019,10,4,Electronics,South,67576,1170,5564,0,57.76,181,0
2019-10,2019,10,4,Electronics,East,70954,2286,3788,0,31.04,654,0
2019-10,2019,10,4,Electronics,West,56957,753,6325,1,75.64,178,0
2019-10,2019,10,4,Electronics,Central,81744,1136,6632,0,71.96,172,0
2019-10,2019,10,4,Clothing,North,58697,2231,8684,2,26.31,446,0
2019-10,2019,10,4,Clothing,South,41681,1074,4440,3,38.81,248,0
2019-10,2019,10,4,Clothing,East,61142,744,8653,0,82.18,214,0
2019-10,2019,10,4,Clothing,West,62258,1102,7739,2,56.5,224,0
2019-10,2019,10,4,Clothing,Central,54849,645,2920,2,85.04,101,0
2019-10,2019,10,4,Home,North,59637,946,4765,2,63.04,245,0
2019-10,2019,10,4,Home,South,43863,1327,4740,0,33.05,141,0
2019-10,2019,10,4,Home,East,56789,698,3322,1,81.36,205,0
2019-10,2019,10,4,Home,West,42993,1354,3863,1,31.75,398,0
2019-10,2019,10,4,Home,Central,47896,508,4882,2,94.28,81,0
2019-10,2019,10,4,Food,North,42746,835,3886,3,51.19,238,0
2019-10,2019,10,4,Food,South,39761,583,2319,1,68.2,143,0
2019-10,2019,10,4,Food,East,48033,522,3351,1,92.02,60,0
2019-10,2019,10,4,Food,West,34247,728,2838,1,47.04,217,0
2019-10,2019,10,4,Food,Central,39346,561,4805,2,70.14,157,0
2019-10,2019,10,4,Beauty,North,40740,682,3842,1,59.74,172,0
2019-10,2019,10,4,Beauty,South,32907,605,1691,1,54.39,73,0
2019-10,2019,10,4,Beauty,East,47316,2192,3237,0,21.59,478,0
2019-10,2019,10,4,Beauty,West,27724,437,1830,2,63.44,120,0
2019-10,2019,10,4,Beauty,Central,34850,940,2714,1,37.07,149,0
2019-11,2019,11,4,Electronics,North,197232,5210,17598,2,37.86,1111,0
2019-11,2019,11,4,Electronics,South,163966,3860,20090,1,42.48,644,0
2019-11,2019,11,4,Electronics,East,242408,4394,31339,2,55.17,764,0
2019-11,2019,11,4,Electronics,West,138838,1620,15062,2,85.7,394,0
2019-11,2019,11,4,Electronics,Central,181948,1939,22929,2,93.84,392,0
2019-11,2019,11,4,Clothing,North,151014,3571,17719,1,42.29,827,0
2019-11,2019,11,4,Clothing,South,116171,5370,8316,2,21.63,1480,0
2019-11,2019,11,4,Clothing,East,149861,2002,12689,3,74.86,357,0
2019-11,2019,11,4,Clothing,West,104992,1663,14842,1,63.13,174,0
2019-11,2019,11,4,Clothing,Central,131437,5041,15238,2,26.07,1339,0
2019-11,2019,11,4,Home,North,124509,1564,15287,1,79.61,332,0
2019-11,2019,11,4,Home,South,115479,3836,9299,0,30.1,396,0
2019-11,2019,11,4,Home,East,133338,1550,10066,0,86.02,438,0
2019-11,2019,11,4,Home,West,91951,2718,11713,1,33.83,352,0
2019-11,2019,11,4,Home,Central,126908,5172,10642,1,24.54,863,0
2019-11,2019,11,4,Food,North,124588,1899,18463,3,65.61,199,0
2019-11,2019,11,4,Food,South,106908,1857,15808,3,57.57,426,0
2019-11,2019,11,4,Food,East,116984,3878,12567,1,30.17,1157,0
2019-11,2019,11,4,Food,West,89214,2047,10656,0,43.58,411,0
2019-11,2019,11,4,Food,Central,108976,2514,6984,1,43.35,298,0
2019-11,2019,11,4,Beauty,North,102409,1485,10823,1,68.96,439,0
2019-11,2019,11,4,Beauty,South,85592,3687,10270,2,23.21,871,0
2019-11,2019,11,4,Beauty,East,100570,1416,9075,1,71.02,313,0
2019-11,2019,11,4,Beauty,West,80272,1280,6901,2,62.71,280,0
2019-11,2019,11,4,Beauty,Central,92605,1756,11878,2,52.74,193,0
2019-12,2019,12,4,Electronics,North,188022,3297,10132,1,57.03,948,0
2019-12,2019,12,4,Electronics,South,202357,4366,16791,1,46.35,859,0
2019-12,2019,12,4,Electronics,East,194014,2673,21322,2,72.58,286,0
2019-12,2019,12,4,Electronics,West,170160,6736,24630,1,25.26,1191,0
2019-12,2019,12,4,Electronics,Central,163246,2319,11411,0,70.39,523,0
2019-12,2019,12,4,Clothing,North,134283,5348,8048,1,25.11,933,0
2019-12,2019,12,4,Clothing,South,120947,1761,15824,2,68.68,346,0
2019-12,2019,12,4,Clothing,East,149798,5428,17835,0,27.6,998,0
2019-12,2019,12,4,Clothing,West,116656,1800,9942,2,64.81,265,0
2019-12,2019,12,4,Clothing,Central,139592,3342,20192,1,41.77,417,0
2019-12,2019,12,4,Home,North,118892,1528,5978,2,77.81,373,0
2019-12,2019,12,4,Home,South,118758,1380,6916,2,86.06,349,0
2019-12,2019,12,4,Home,East,171123,2896,16250,0,59.09,324,0
2019-12,2019,12,4,Home,West,103182,1960,8102,1,52.64,451,0
