Age,WorkClass,Education,EducationNum,MaritalStatus,Occupation,Race,Gender,CapitalGain,CapitalLoss,HoursPerWeek,Income
30,Self-emp-inc,Assoc-acdm,5,Married-AF-spouse,Machine-op-inspct,Amer-Indian-Eskimo,Female,0,0,1,0
36,Federal-gov,11th,15,Married-AF-spouse,Craft-repair,Amer-Indian-Eskimo,Female,0,0,78,0
38,Without-pay,Some-college,16,Married-civ-spouse,Craft-repair,Asian-Pac-Islander,Male,0,0,44,0
90,Self-emp-not-inc,Doctorate,5,Never-married,Armed-Forces,Amer-Indian-Eskimo,Male,0,0,9,0
42,Private,1st-4th,12,Married-spouse-absent,Prof-specialty,Other,Male,0,0,64,0
67,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Machine-op-inspct,Other,Female,0,0,13,0
71,Self-emp-not-inc,Masters,9,Separated,Tech-support,Asian-Pac-Islander,Female,0,0,6,0
49,Federal-gov,HS-grad,7,Separated,Farming-fishing,Amer-Indian-Eskimo,Female,0,0,97,0
68,Self-emp-inc,Assoc-voc,9,Married-AF-spouse,Craft-repair,Amer-Indian-Eskimo,Male,0,13488,68,0
72,Self-emp-inc,Doctorate,15,Divorced,Prof-specialty,Asian-Pac-Islander,Male,0,5269,39,0
72,Without-pay,Masters,12,Married-civ-spouse,Other-service,Other,Female,0,2040,68,0
72,Local-gov,HS-grad,8,Married-spouse-absent,Transport-moving,Asian-Pac-Islander,Female,0,0,47,0
58,Self-emp-inc,HS-grad,2,Married-spouse-absent,Tech-support,Asian-Pac-Islander,Female,0,0,41,0
73,Federal-gov,12th,7,Never-married,Craft-repair,Other,Female,0,0,67,0
71,Federal-gov,Prof-school,7,Married-AF-spouse,Machine-op-inspct,Black,Female,94945,36682,50,0
74,Private,Prof-school,4,Married-spouse-absent,Sales,Asian-Pac-Islander,Male,80544,0,99,0
40,State-gov,Masters,16,Married-AF-spouse,Machine-op-inspct,Asian-Pac-Islander,Male,63932,0,19,0
45,Self-emp-inc,11th,6,Married-AF-spouse,Farming-fishing,White,Female,45209,0,68,0
31,Local-gov,5th-6th,12,Never-married,Machine-op-inspct,Other,Female,0,26240,78,0
69,Private,1st-4th,4,Separated,Farming-fishing,Asian-Pac-Islander,Male,0,0,31,0
24,Local-gov,9th,10,Married-AF-spouse,Prof-specialty,White,Male,0,0,63,0
23,Local-gov,12th,14,Married-spouse-absent,Craft-repair,Other,Male,0,30416,7,0
22,State-gov,10th,13,Married-civ-spouse,Handlers-cleaners,Other,Female,0,0,80,0
60,Private,Bachelors,9,Separated,Tech-support,White,Male,0,0,56,0
17,Federal-gov,10th,13,Never-married,Transport-moving,Asian-Pac-Islander,Male,0,0,54,0
55,Without-pay,5th-6th,14,Never-married,Tech-support,Other,Female,0,0,69,0
61,Federal-gov,Assoc-acdm,3,Separated,Craft-repair,Amer-Indian-Eskimo,Female,0,0,35,0
31,State-gov,1st-4th,1,Married-spouse-absent,Prof-specialty,Asian-Pac-Islander,Male,0,0,94,0
54,Self-emp-not-inc,7th-8th,4,Married-AF-spouse,Machine-op-inspct,Other,Male,0,0,91,0
77,State-gov,1st-4th,2,Married-AF-spouse,Handlers-cleaners,Amer-Indian-Eskimo,Female,0,45545,76,0
40,Self-emp-inc,12th,16,Widowed,Other-service,White,Female,0,0,51,0
69,Local-gov,Doctorate,5,Widowed,Tech-support,White,Female,0,45198,100,0
88,Without-pay,Some-college,5,Widowed,Other-service,Asian-Pac-Islander,Female,0,0,92,0
47,Without-pay,Prof-school,1,Never-married,Other-service,Other,Female,0,30653,32,0
59,Self-emp-not-inc,Bachelors,13,Married-AF-spouse,Farming-fishing,White,Female,0,0,19,0
58,State-gov,Assoc-voc,12,Married-spouse-absent,Farming-fishing,Black,Male,0,23423,31,0
42,Without-pay,Doctorate,13,Never-married,Protective-serv,Other,Female,0,0,71,0
46,Self-emp-not-inc,7th-8th,12,Widowed,Priv-house-serv,Amer-Indian-Eskimo,Male,0,0,7,0
59,Self-emp-not-inc,11th,15,Married-spouse-absent,Transport-moving,Asian-Pac-Islander,Male,0,0,60,0
29,Federal-gov,9th,15,Widowed,Armed-Forces,Amer-Indian-Eskimo,Female,0,0,6,0
64,Federal-gov,Assoc-acdm,9,Divorced,Armed-Forces,Black,Female,0,0,59,0
37,Federal-gov,Bachelors,3,Widowed,Protective-serv,White,Male,0,0,6,0
83,Without-pay,12th,8,Never-married,Tech-support,Amer-Indian-Eskimo,Male,0,0,90,0
43,State-gov,Bachelors,7,Never-married,Craft-repair,White,Male,0,0,73,0
42,Federal-gov,Assoc-acdm,13,Divorced,Transport-moving,Black,Female,0,0,87,0
28,Without-pay,12th,12,Never-married,Protective-serv,Other,Female,0,0,61,0
75,Local-gov,10th,7,Separated,Transport-moving,White,Male,0,0,17,0
17,Self-emp-not-inc,10th,10,Widowed,Armed-Forces,Asian-Pac-Islander,Female,0,18072,85,0
83,Self-emp-not-inc,Preschool,2,Married-civ-spouse,Handlers-cleaners,White,Male,20381,0,49,0
88,Local-gov,11th,4,Married-spouse-absent,Armed-Forces,Amer-Indian-Eskimo,Female,50888,0,42,0
40,Without-pay,10th,12,Married-civ-spouse,Protective-serv,Other,Female,0,0,29,0
17,Private,11th,10,Married-spouse-absent,Exec-managerial,White,Female,59392,0,91,0
62,Private,Assoc-acdm,6,Married-spouse-absent,Prof-specialty,Other,Female,0,0,20,0
62,Self-emp-inc,1st-4th,6,Married-civ-spouse,Handlers-cleaners,Other,Male,0,0,53,0
74,Without-pay,Doctorate,8,Widowed,Tech-support,White,Male,0,19439,36,0
24,Self-emp-inc,1st-4th,4,Married-civ-spouse,Sales,Amer-Indian-Eskimo,Male,0,0,77,0
24,State-gov,Bachelors,3,Married-AF-spouse,Transport-moving,Black,Female,0,15042,81,0
62,State-gov,12th,2,Divorced,Sales,Other,Female,0,0,66,0
89,Private,Bachelors,14,Married-AF-spouse,Craft-repair,Asian-Pac-Islander,Female,0,0,81,0
85,Self-emp-inc,Some-college,7,Married-spouse-absent,Other-service,Black,Male,0,0,84,0
54,Self-emp-not-inc,Some-college,11,Married-spouse-absent,Handlers-cleaners,Black,Male,0,0,33,0
26,Private,11th,6,Married-spouse-absent,Handlers-cleaners,Other,Female,0,0,16,0
32,Self-emp-inc,Preschool,4,Married-AF-spouse,Exec-managerial,Amer-Indian-Eskimo,Female,0,0,72,0
70,Local-gov,Preschool,14,Divorced,Machine-op-inspct,Other,Female,10117,0,90,0
84,Local-gov,1st-4th,13,Never-married,Farming-fishing,Asian-Pac-Islander,Female,0,0,28,0
29,Private,Assoc-voc,15,Married-civ-spouse,Handlers-cleaners,Black,Female,0,6692,68,0
58,Without-pay,Bachelors,14,Married-AF-spouse,Machine-op-inspct,Amer-Indian-Eskimo,Female,0,0,94,0
35,Without-pay,5th-6th,16,Never-married,Exec-managerial,White,Female,0,0,91,0
36,Without-pay,9th,10,Never-married,Transport-moving,Amer-Indian-Eskimo,Male,0,0,2,0
61,Local-gov,Doctorate,14,Married-civ-spouse,Transport-moving,White,Male,49024,0,27,0
41,Self-emp-not-inc,7th-8th,6,Divorced,Priv-house-serv,White,Female,7609,0,61,0
79,Federal-gov,HS-grad,16,Married-AF-spouse,Exec-managerial,Other,Female,32086,0,54,0
19,Private,1st-4th,7,Married-AF-spouse,Other-service,White,Female,0,5966,90,0
77,Without-pay,Prof-school,4,Married-spouse-absent,Other-service,Asian-Pac-Islander,Male,39932,0,36,0
32,Federal-gov,Masters,2,Married-AF-spouse,Armed-Forces,Other,Male,79200,0,76,0
62,Self-emp-not-inc,11th,10,Never-married,Machine-op-inspct,Amer-Indian-Eskimo,Female,0,0,24,0
35,Federal-gov,Doctorate,7,Never-married,Transport-moving,Amer-Indian-Eskimo,Male,0,0,19,0
51,Without-pay,1st-4th,1,Married-civ-spouse,Craft-repair,Black,Male,0,0,84,0
69,State-gov,5th-6th,10,Separated,Sales,Asian-Pac-Islander,Male,0,5005,52,0
42,State-gov,12th,12,Married-spouse-absent,Sales,Amer-Indian-Eskimo,Male,0,0,93,0
62,Self-emp-not-inc,Assoc-acdm,2,Married-civ-spouse,Exec-managerial,Amer-Indian-Eskimo,Male,8403,32828,97,0
44,Without-pay,1st-4th,1,Divorced,Other-service,Black,Male,8159,0,32,0
78,State-gov,Masters,11,Never-married,Prof-specialty,White,Female,41100,0,23,0
18,Without-pay,11th,13,Widowed,Farming-fishing,Black,Female,63119,0,67,0
22,State-gov,10th,4,Married-spouse-absent,Armed-Forces,Asian-Pac-Islander,Male,0,0,10,0
46,Self-emp-inc,Bachelors,9,Married-spouse-absent,Tech-support,White,Male,0,0,80,0
36,Federal-gov,12th,2,Widowed,Craft-repair,Amer-Indian-Eskimo,Female,0,0,99,0
71,Private,12th,2,Widowed,Prof-specialty,Black,Female,3685,0,88,0
74,Federal-gov,10th,2,Married-spouse-absent,Farming-fishing,Black,Male,0,0,1,0
18,Without-pay,Assoc-acdm,5,Never-married,Armed-Forces,Black,Female,0,3377,68,0
90,Federal-gov,Some-college,14,Widowed,Handlers-cleaners,Asian-Pac-Islander,Female,0,0,34,0
89,Local-gov,9th,11,Never-married,Exec-managerial,Black,Female,0,0,79,0
36,Private,Masters,16,Divorced,Other-service,Asian-Pac-Islander,Female,0,0,76,0
63,Federal-gov,11th,14,Divorced,Armed-Forces,Other,Female,0,0,18,0
51,Without-pay,Bachelors,13,Widowed,Farming-fishing,Other,Female,50924,0,53,0
27,Federal-gov,12th,14,Married-AF-spouse,Farming-fishing,Other,Female,0,0,42,0
72,Without-pay,Prof-school,10,Married-spouse-absent,Other-service,Black,Male,0,0,3,0
54,Self-emp-inc,5th-6th,3,Married-spouse-absent,Priv-house-serv,Asian-Pac-Islander,Male,0,0,47,0
22,Private,7th-8th,16,Married-spouse-absent,Armed-Forces,Black,Male,0,0,53,0
51,Private,Doctorate,9,Divorced,Farming-fishing,Amer-Indian-Eskimo,Male,0,42756,100,0
22,Federal-gov,Assoc-voc,1,Married-spouse-absent,Protective-serv,Other,Female,0,0,47,0
78,Local-gov,Assoc-acdm,6,Married-spouse-absent,Sales,Asian-Pac-Islander,Female,0,0,56,0
33,State-gov,Prof-school,16,Divorced,Tech-support,Black,Male,61023,0,70,0
42,Self-emp-not-inc,Assoc-acdm,7,Widowed,Craft-repair,White,Female,0,0,71,0
30,Without-pay,Bachelors,9,Married-civ-spouse,Sales,Asian-Pac-Islander,Male,75417,0,27,0
57,Local-gov,Prof-school,5,Married-AF-spouse,Craft-repair,Asian-Pac-Islander,Female,0,0,30,0
89,Local-gov,Preschool,12,Married-spouse-absent,Other-service,White,Female,0,0,38,0
31,Local-gov,10th,5,Married-AF-spouse,Armed-Forces,Black,Male,0,18491,56,0
27,Local-gov,5th-6th,15,Widowed,Machine-op-inspct,Amer-Indian-Eskimo,Male,0,22930,53,0
39,Self-emp-inc,10th,13,Married-civ-spouse,Tech-support,White,Male,0,0,89,0
56,Without-pay,Some-college,6,Never-married,Armed-Forces,White,Male,0,0,6,0
18,Without-pay,Preschool,12,Divorced,Protective-serv,Other,Male,87519,0,86,0
65,State-gov,7th-8th,16,Divorced,Priv-house-serv,Black,Male,0,0,17,0
84,Self-emp-inc,Doctorate,10,Separated,Craft-repair,Asian-Pac-Islander,Male,0,0,27,0
26,Local-gov,Doctorate,3,Separated,Prof-specialty,Other,Female,0,0,78,0
65,Federal-gov,Assoc-acdm,13,Separated,Sales,Other,Female,31897,0,100,0
41,Without-pay,Assoc-voc,9,Separated,Other-service,Amer-Indian-Eskimo,Male,0,0,47,0
29,Private,Assoc-voc,14,Married-spouse-absent,Priv-house-serv,Black,Female,0,0,25,0
57,Private,12th,11,Married-spouse-absent,Priv-house-serv,Black,Male,0,0,63,0
83,State-gov,Masters,9,Divorced,Armed-Forces,Other,Female,0,20180,81,0
66,Without-pay,Bachelors,5,Divorced,Exec-managerial,Amer-Indian-Eskimo,Female,0,0,61,0
66,Without-pay,5th-6th,16,Married-civ-spouse,Prof-specialty,Other,Male,0,0,10,0
43,Self-emp-not-inc,11th,10,Divorced,Farming-fishing,Other,Female,0,0,15,0
81,State-gov,Assoc-voc,4,Widowed,Other-service,White,Female,0,0,7,0
17,Local-gov,Prof-school,13,Married-AF-spouse,Farming-fishing,Other,Male,0,0,48,0
74,Local-gov,7th-8th,1,Married-civ-spouse,Tech-support,Asian-Pac-Islander,Female,0,0,34,0
78,Federal-gov,Doctorate,7,Widowed,Machine-op-inspct,White,Female,0,41658,79,0
18,Local-gov,Doctorate,10,Divorced,Priv-house-serv,Asian-Pac-Islander,Male,0,0,16,0
41,State-gov,12th,2,Divorced,Armed-Forces,Asian-Pac-Islander,Male,0,0,73,0
71,Federal-gov,12th,7,Married-civ-spouse,Tech-support,Other,Male,0,0,12,0
63,Local-gov,HS-grad,2,Never-married,Transport-moving,Other,Male,0,0,31,0
90,Without-pay,11th,14,Never-married,Craft-repair,Other,Male,0,0,74,0
31,Self-emp-inc,1st-4th,14,Never-married,Priv-house-serv,Black,Male,0,0,29,0
62,Local-gov,7th-8th,13,Married-civ-spouse,Sales,Other,Female,0,0,38,0
87,Self-emp-inc,10th,9,Separated,Transport-moving,Asian-Pac-Islander,Female,0,0,29,0
47,Self-emp-inc,Masters,4,Never-married,Farming-fishing,White,Female,0,28728,83,0
78,Private,Masters,5,Married-spouse-absent,Prof-specialty,Other,Male,0,0,62,0
85,Without-pay,7th-8th,13,Never-married,Machine-op-inspct,Amer-Indian-Eskimo,Female,0,0,83,0
33,Without-pay,HS-grad,2,Married-spouse-absent,Protective-serv,Asian-Pac-Islander,Male,0,39808,23,0
41,State-gov,Prof-school,2,Divorced,Handlers-cleaners,Other,Male,0,0,22,0
66,Self-emp-not-inc,10th,4,Married-spouse-absent,Sales,Other,Female,90531,11489,34,0
43,Local-gov,Some-college,7,Married-AF-spouse,Prof-specialty,Other,Female,0,0,98,0
61,State-gov,Bachelors,3,Never-married,Transport-moving,Amer-Indian-Eskimo,Male,0,43762,16,0
56,Local-gov,5th-6th,5,Never-married,Sales,Other,Female,47587,0,5,0
22,Without-pay,Bachelors,14,Divorced,Other-service,Other,Female,12252,0,2,0
38,Private,Doctorate,10,Divorced,Priv-house-serv,Asian-Pac-Islander,Male,0,0,91,0
21,Without-pay,7th-8th,15,Married-civ-spouse,Handlers-cleaners,Amer-Indian-Eskimo,Female,0,0,91,0
39,Without-pay,Assoc-voc,3,Separated,Sales,Black,Female,12107,0,4,0
40,Without-pay,9th,16,Widowed,Sales,White,Male,0,0,32,0
63,State-gov,11th,6,Married-spouse-absent,Other-service,White,Male,0,0,95,0
20,Federal-gov,10th,4,Divorced,Craft-repair,Black,Female,73017,0,38,0
39,Federal-gov,Preschool,6,Married-civ-spouse,Farming-fishing,Amer-Indian-Eskimo,Female,0,17577,55,0
42,Local-gov,Preschool,10,Married-AF-spouse,Sales,Asian-Pac-Islander,Male,0,0,4,0
75,Federal-gov,Assoc-acdm,6,Married-AF-spouse,Machine-op-inspct,Amer-Indian-Eskimo,Male,18560,0,83,0
29,Without-pay,11th,10,Married-AF-spouse,Craft-repair,Black,Male,0,0,29,0
89,Federal-gov,HS-grad,11,Married-civ-spouse,Other-service,White,Female,0,0,48,0
89,Federal-gov,Some-college,16,Widowed,Protective-serv,Other,Female,0,0,28,0
40,Without-pay,Bachelors,3,Never-married,Prof-specialty,Amer-Indian-Eskimo,Male,0,0,1,0
84,Self-emp-inc,Some-college,12,Married-civ-spouse,Other-service,Black,Male,0,0,82,0
77,Private,Assoc-voc,6,Separated,Sales,Other,Male,0,0,42,0
88,Self-emp-not-inc,11th,14,Divorced,Prof-specialty,White,Male,0,0,88,0
60,Self-emp-not-inc,Doctorate,1,Married-spouse-absent,Transport-moving,Other,Female,0,0,68,0
68,Local-gov,11th,9,Divorced,Other-service,Amer-Indian-Eskimo,Female,0,0,40,0
45,Self-emp-not-inc,12th,8,Divorced,Prof-specialty,White,Female,0,32449,84,0
52,Self-emp-not-inc,HS-grad,14,Married-AF-spouse,Transport-moving,Other,Male,0,0,79,0
58,Without-pay,Assoc-voc,6,Widowed,Armed-Forces,Black,Male,0,0,55,0
63,Self-emp-inc,10th,3,Separated,Protective-serv,White,Male,0,31987,70,0
69,State-gov,Some-college,13,Never-married,Priv-house-serv,Other,Female,69420,0,93,0
55,Local-gov,9th,3,Married-spouse-absent,Exec-managerial,Other,Female,0,0,94,0
49,Private,10th,13,Never-married,Protective-serv,Asian-Pac-Islander,Female,81859,0,92,0
64,Without-pay,Assoc-voc,11,Married-AF-spouse,Other-service,Amer-Indian-Eskimo,Male,0,0,42,0
53,Private,5th-6th,15,Widowed,Priv-house-serv,Amer-Indian-Eskimo,Female,0,42874,78,0
88,Self-emp-inc,HS-grad,7,Separated,Tech-support,Asian-Pac-Islander,Female,0,0,65,0
47,Self-emp-not-inc,Masters,8,Divorced,Tech-support,White,Male,0,0,23,0
78,Private,HS-grad,16,Separated,Transport-moving,White,Female,0,0,10,0
62,Local-gov,7th-8th,6,Married-spouse-absent,Transport-moving,Other,Male,0,38851,87,0
41,Self-emp-inc,Preschool,1,Married-AF-spouse,Other-service,Amer-Indian-Eskimo,Male,56939,0,51,0
48,Self-emp-inc,Bachelors,3,Widowed,Exec-managerial,Other,Female,0,0,85,0
47,Federal-gov,7th-8th,6,Married-civ-spouse,Transport-moving,Asian-Pac-Islander,Female,96353,0,36,0
31,Self-emp-inc,Prof-school,8,Married-civ-spouse,Tech-support,Other,Male,0,0,67,0
17,State-gov,HS-grad,14,Divorced,Machine-op-inspct,Other,Male,0,0,4,0
39,Private,Preschool,1,Married-spouse-absent,Armed-Forces,Amer-Indian-Eskimo,Male,0,35776,22,0
66,State-gov,10th,14,Separated,Armed-Forces,Amer-Indian-Eskimo,Female,0,0,70,0
62,Private,11th,12,Married-AF-spouse,Armed-Forces,Asian-Pac-Islander,Female,0,0,41,0
43,Without-pay,HS-grad,16,Divorced,Transport-moving,Asian-Pac-Islander,Female,24287,0,82,0
25,Without-pay,1st-4th,9,Married-spouse-absent,Armed-Forces,Other,Male,0,0,30,0
30,Private,7th-8th,3,Married-AF-spouse,Armed-Forces,Asian-Pac-Islander,Female,0,3278,41,0
54,Private,Assoc-voc,13,Separated,Tech-support,Other,Male,0,0,51,0
54,Without-pay,Doctorate,15,Married-AF-spouse,Handlers-cleaners,White,Female,63783,0,65,0
72,Federal-gov,9th,12,Married-civ-spouse,Other-service,Black,Female,0,36782,97,0
27,Local-gov,Assoc-voc,8,Widowed,Craft-repair,Asian-Pac-Islander,Female,0,0,12,0
30,Self-emp-not-inc,7th-8th,1,Married-civ-spouse,Farming-fishing,Amer-Indian-Eskimo,Female,0,0,35,0
28,State-gov,Doctorate,13,Never-married,Priv-house-serv,Asian-Pac-Islander,Male,0,0,59,0
34,Private,Assoc-voc,12,Married-civ-spouse,Armed-Forces,Asian-Pac-Islander,Female,0,0,16,0
25,Federal-gov,9th,3,Widowed,Machine-op-inspct,Amer-Indian-Eskimo,Male,51979,0,20,0
38,Private,Prof-school,8,Married-AF-spouse,Prof-specialty,Amer-Indian-Eskimo,Female,0,9597,84,0
33,Local-gov,HS-grad,10,Married-AF-spouse,Prof-specialty,White,Male,0,0,75,0
52,State-gov,Some-college,16,Married-spouse-absent,Priv-house-serv,White,Female,9583,0,3,0
40,Private,Assoc-acdm,13,Married-spouse-absent,Tech-support,White,Male,0,0,96,0
77,Federal-gov,Assoc-voc,9,Never-married,Machine-op-inspct,Other,Male,9874,0,84,0
57,Self-emp-inc,Preschool,14,Widowed,Craft-repair,White,Female,0,0,71,0
73,Without-pay,12th,10,Divorced,Prof-specialty,Other,Male,0,2352,17,0
46,Self-emp-not-inc,Prof-school,15,Married-spouse-absent,Tech-support,Amer-Indian-Eskimo,Female,0,0,7,0
37,Self-emp-inc,7th-8th,7,Widowed,Priv-house-serv,Asian-Pac-Islander,Female,0,0,15,0
88,Federal-gov,Bachelors,8,Divorced,Other-service,White,Male,69771,6756,36,0
50,Private,11th,1,Separated,Armed-Forces,Black,Female,0,0,86,0
27,Self-emp-not-inc,Some-college,13,Divorced,Exec-managerial,Other,Male,0,0,100,0
37,Self-emp-not-inc,Some-college,13,Married-spouse-absent,Sales,Asian-Pac-Islander,Male,0,31888,28,0
25,Self-emp-inc,Assoc-voc,14,Widowed,Armed-Forces,Other,Female,13464,0,78,0
62,Federal-gov,7th-8th,9,Divorced,Protective-serv,Other,Female,85503,42490,8,0
57,Self-emp-inc,11th,6,Married-spouse-absent,Tech-support,Asian-Pac-Islander,Male,0,0,69,0
85,Local-gov,11th,13,Married-AF-spouse,Craft-repair,Amer-Indian-Eskimo,Female,0,15633,34,0
33,Local-gov,7th-8th,4,Widowed,Exec-managerial,Other,Male,0,46992,84,0
39,Private,7th-8th,2,Separated,Other-service,Asian-Pac-Islander,Female,16137,0,37,0
84,Local-gov,Doctorate,8,Divorced,Protective-serv,Other,Male,0,0,27,0
59,Self-emp-inc,Masters,11,Married-AF-spouse,Protective-serv,Amer-Indian-Eskimo,Male,23777,0,53,0
59,State-gov,Masters,2,Separated,Exec-managerial,White,Female,0,6558,10,0
46,Without-pay,Some-college,14,Widowed,Transport-moving,Amer-Indian-Eskimo,Male,0,0,26,0
84,Local-gov,12th,4,Married-spouse-absent,Armed-Forces,Other,Female,0,0,95,0
59,Federal-gov,5th-6th,9,Widowed,Armed-Forces,Black,Male,0,0,80,0
52,Self-emp-inc,Some-college,8,Widowed,Priv-house-serv,Other,Male,0,0,73,0
31,Self-emp-not-inc,11th,14,Separated,Prof-specialty,Asian-Pac-Islander,Female,0,0,41,0
78,Self-emp-not-inc,10th,14,Married-spouse-absent,Other-service,White,Male,0,0,97,0
68,Private,9th,1,Never-married,Craft-repair,Amer-Indian-Eskimo,Female,0,0,15,0
29,State-gov,Masters,10,Married-AF-spouse,Armed-Forces,Other,Male,0,5198,20,0
85,Self-emp-inc,12th,3,Married-civ-spouse,Priv-house-serv,Black,Male,0,0,76,0
57,Private,9th,9,Married-spouse-absent,Protective-serv,Black,Male,0,42495,9,0
83,Local-gov,1st-4th,2,Married-spouse-absent,Tech-support,Black,Male,0,0,10,0
30,Self-emp-inc,1st-4th,9,Separated,Priv-house-serv,Asian-Pac-Islander,Female,0,0,89,0
30,Without-pay,Assoc-acdm,3,Divorced,Other-service,Amer-Indian-Eskimo,Male,0,0,34,0
68,Self-emp-not-inc,Assoc-voc,12,Never-married,Priv-house-serv,White,Male,0,0,5,0
56,Private,7th-8th,2,Divorced,Machine-op-inspct,Amer-Indian-Eskimo,Male,0,0,38,0
58,Private,9th,13,Married-spouse-absent,Handlers-cleaners,Amer-Indian-Eskimo,Female,73770,0,87,0
45,Federal-gov,Bachelors,4,Married-civ-spouse,Farming-fishing,Asian-Pac-Islander,Female,0,0,21,0
85,Without-pay,Prof-school,4,Never-married,Transport-moving,Black,Male,87722,0,39,0
29,Self-emp-not-inc,Doctorate,4,Widowed,Other-service,Black,Male,0,0,63,0
31,Federal-gov,Doctorate,4,Married-civ-spouse,Tech-support,White,Female,0,0,74,0
39,Without-pay,7th-8th,2,Never-married,Sales,Black,Female,0,0,16,0
74,Federal-gov,11th,9,Divorced,Craft-repair,Other,Female,0,0,94,0
64,State-gov,9th,14,Married-spouse-absent,Tech-support,Asian-Pac-Islander,Female,0,0,53,0
47,State-gov,Assoc-acdm,16,Divorced,Armed-Forces,Amer-Indian-Eskimo,Female,0,13040,96,0
28,Federal-gov,10th,10,Married-AF-spouse,Craft-repair,Black,Female,0,0,72,0
52,Private,12th,9,Divorced,Armed-Forces,Asian-Pac-Islander,Female,0,0,55,0
58,Without-pay,Masters,9,Married-civ-spouse,Transport-moving,White,Female,0,0,22,0
74,Private,Doctorate,13,Widowed,Farming-fishing,White,Male,0,0,21,0
40,Self-emp-not-inc,9th,2,Married-AF-spouse,Armed-Forces,Other,Male,0,0,58,0
45,Local-gov,10th,8,Married-spouse-absent,Other-service,Amer-Indian-Eskimo,Male,0,0,87,0
44,Self-emp-inc,5th-6th,15,Married-AF-spouse,Priv-house-serv,Amer-Indian-Eskimo,Male,0,0,73,0
25,Without-pay,1st-4th,14,Never-married,Craft-repair,Other,Female,0,0,78,0
77,Self-emp-not-inc,5th-6th,14,Never-married,Priv-house-serv,Black,Male,0,0,45,0
43,Private,Some-college,5,Separated,Tech-support,Asian-Pac-Islander,Male,0,0,76,0
63,State-gov,Prof-school,12,Widowed,Farming-fishing,White,Male,0,0,72,0
19,Without-pay,Prof-school,7,Widowed,Prof-specialty,Other,Male,0,0,61,0
80,Local-gov,HS-grad,2,Married-civ-spouse,Handlers-cleaners,Black,Female,19908,0,69,0
62,Federal-gov,5th-6th,8,Separated,Handlers-cleaners,Asian-Pac-Islander,Female,0,0,38,0
53,Local-gov,Prof-school,13,Married-AF-spouse,Other-service,White,Male,0,0,13,0
80,Without-pay,Assoc-voc,1,Married-spouse-absent,Priv-house-serv,White,Male,54027,0,41,0
