id_reclamo,fecha,banco,area,texto
565,2025-05-21,BancoAndes,cobranza,El equipo de cobranza de BancoAndes me cobra intereses que no corresponden a mi situacion y sigo esperando una respuesta.
566,2025-05-21,BANCOANDES,post_venta,El equipo de seguimiento no resuelve mi duda sobre el estado de mi solicitud ya aprobada y no encuentro como resolverlo ayer. 😞
567,2025-05-21,BancoAndes,post_venta,El servicio  de soporte  me  deja sin respuesta después  de  haber aceptado el producto.   
568,2025-05-21,BancoAndes,fraude_seguridad,No sé quién intentó estafarme haciéndose pasar por un ejecutivo de BancoAndes en las últimas semanas.
569,2025-05-21,BancoAndes,fraude_seguridad,Alguien me contactó por phishing usando el nombre de BancoAndes esta semana. 🙄
570,2025-05-22,BancoAndes,tecnologia,"El sistema de BancoAndes lleva días caída y no puedo ver mis movimientos en las últimas semanas!!
Enviado desde mi celular Samsung"
571,2025-05-22,Banco Andes,tecnologia,El sitio web de BancoAndes no procesa correctamente mis pagos programados y sigo esperando una respuesta ayer.
572,2025-05-22,BancoAndes,ventas,Un asesor comercial de BancoAndes me ofreció un crédito hipotecario sin que yo hubiera preguntado por eso ayer.
573,2025-05-22,BancoAndes,fraude_seguridad,No se quien clono mi tarjeta de BancoAndes y BancoAndes no reacciono a tiempo.
574,2025-05-22,BancoAndes,comercial,El área comercial no respeta el plan comercial que acordamos por escrito lo cual me parece una falta de respeto hacia el cliente ayer.
575,2025-05-22,BancoAndes,comercial,	El ejecutivo  comercial me  aplicó  una  comisión  que  no estaba  en  la  oferta original hace  unos días.
576,2025-05-22,BancoAndes,pre_venta,El área comercial de BancoAndes nunca me contactó después de pedir información sobre un crédito esta semana. N° de reclamo anterior: RC-14144.
577,2025-05-23,Banco  Andes ,post_venta,	BancoAndes de BancoAndes me cobra intereses que no corresponden a  mi situación  y hasta  ahora  nadie me ha  dado una solución durante el fin  de  semana.   
578,2025-05-23,BancoAndes,cobranza,El área de cobranza de BancoAndes me cobra intereses que no corresponden a mi situación y hasta ahora nadie me ha dado una solución.
579,2025-05-23,BancoAndes,post_venta,BancoAndes no  me  explica  cómo usar  el  producto que  contraté  hace poco.   
580,2025-05-23,BancoAndes,post_venta,EL SERVICIO DE SOPORTE NO RESUELVE MI DUDA SOBRE EL ESTADO DE MI SOLICITUD YA APROBADA ESTA SEMANA. N° de reclamo anterior: RC-37043.
581,2025-05-23,BancoAndes,fraude_seguridad,Un desconocido generó cargos fraudulentos en mi tarjeta de BancoAndes el mes pasado.
582,2025-05-23,BancoAndes,fraude_seguridad,<p>Un tercero logró acceder a mi banca en línea de BancoAndes sin mi consentimiento en las últimas semanas.</p>
583,2025-05-23,BancoAndes,fraude_seguridad,Una persona no autorizada vacio parte de mi cuenta de BancoAndes y el banco no me ha devuelto el dinero el mes pasado.
584,2025-05-23,BancoAndes,fraude_seguridad,Un desconocido generó cargos fraudulentos en mi tarjeta de BancoAndes en las últimas semanas. 😡
585,2025-05-23,BancoAndes,comercial,	BANCOANDES NO APLICA LA  TASA PREFERENCIAL QUE SE ME OFRECIÓ AL CONTRATAR.
586,2025-05-23,BancoAndes,pre_venta,ALGUIEN DEL EQUIPO DE INFORMACIONES DE BANCOANDES NO ME INFORMO SOBRE LOS COSTOS ASOCIADOS ANTES DE QUE DECIDIERA.
587,2025-05-23,bancoandes,pre_venta,	EL SERVICIO DE  ATENCIÓN  DE BANCOANDES ME REMITIÓ  A  DISTINTAS  ÁREAS SIN  DARME UNA RESPUESTA CLARA  DURANTE  EL FIN DE SEMANA.   !!!
588,2025-05-23,BancoAndes,pre_venta,"Un ejecutivo de BancoAndes me dijo que me llamarían con más información y nunca lo hicieron lo cual me parece una falta de respeto hacia el cliente durante el fin de semana.
Enviado desde mi celular Samsung"
589,2025-05-24,BancoAndes,tecnologia,La banca en línea de BancoAndes no envía el código de verificación para iniciar sesión ayer.
590,2025-05-24,BancoAndes,cobranza,Nadie en el área de cobranza de BancoAndes no reconoce el pago que ya realicé.
591,2025-05-24,BancoAndes,post_venta,BancoAndes ignora mis mensajes desde que activé la cuenta nueva y esto ya me tiene bastante molesto en las últimas semanas!!
592,2025-05-24,BancoAndes,ventas,Alguien del equipo de ventas de BancoAndes me contactó fuera de horario para ofrecerme una tarjeta nueva en las últimas semanas. 😠
593,2025-05-24,BancoAndes,fraude_seguridad,Un tercero vació parte de mi cuenta de BancoAndes y el banco no me ha devuelto el dinero. N° de reclamo anterior: RC-57119.
594,2025-05-24,BancoAndes,fraude_seguridad,No sé quién hizo compras con mi tarjeta de BancoAndes que yo nunca autoricé y no encuentro cómo resolverlo.
595,2025-05-25,BancoAndes,cobranza,"El departamento de cobranza de BancoAndes no actualiza mi historial después de pagar la deuda lo cual me parece una falta de respeto hacia el cliente.
Enviado desde mi celular Samsung"
596,2025-05-25,Banco  Andes ,post_venta,El servicio de atención de BancoAndes no me aclaró cuáles eran los documentos necesarios para postular esta semana.
597,2025-05-25,BancoAndes,pre_venta,Un ejecutivo de BancoAndes no me explicó las diferencias entre los planes disponibles!!! Pueden contactarme al +56 9 4154 5845.
598,2025-05-26,BancoAndes,cobranza,El portal de clientes de BancoAndes no carga mis transacciones recientes sin que nadie del banco se haga responsable en las últimas semanas.
599,2025-05-26,BancoAndes,cobranza,El departamento de cobranza de BancoAndes no acepta renegociar  mi deuda en  condiciones razonables.
600,2025-05-26,bancoandes,cobranza,BancoAndes de BancoAndes sigue enviandome cartas de cobro por una deuda pagada sin que nadie del banco se haga responsable. 😞
601,2025-05-26,BancoAndes,post_venta,BancoAndes no resuelve mi duda sobre el estado de mi solicitud ya aprobada.
602,2025-05-26,BancoAndes,post_venta,	El servicio de soporte no me  ayuda a entender  los cobros de  mi  cuenta  recien abierta lo cual me parece una falta de  respeto hacia el  cliente. Mi rut es 19.716.305-5.
603,2025-05-26,BancoAndes,ventas,Un asesor comercial de BancoAndes insistio en que aceptara un producto que ya habia rechazado antes y no encuentro como resolverlo.
604,2025-05-26,bancoandes,fraude_seguridad,Alguien generó cargos fraudulentos en mi tarjeta de BancoAndes.
605,2025-05-27,BancoAndes,cobranza,BANCOANDES DE BANCOANDES NO ACTUALIZA MI HISTORIAL DESPUES DE PAGAR LA DEUDA HACE UNOS DIAS.
606,2025-05-27,BancoAndes,post_venta,El servicio de soporte no resuelve mi duda sobre el estado de mi solicitud ya aprobada en las últimas semanas.
607,2025-05-27,BancoAndes,ventas,Alguien del equipo de ventas de BancoAndes insistió en que aceptara un producto que ya había rechazado antes esta semana. 😠
608,2025-05-27,BancoAndes,fraude_seguridad,	Alguien me  contacto  por phishing usando el nombre de BancoAndes y  sigo esperando una respuesta  durante el fin de semana.   
609,2025-05-27,BancoAndes,comercial,El área comercial no quiere renegociar las condiciones de mi crédito sin que nadie del banco se haga responsable.
610,2025-05-28,BancoAndes,tecnologia,El sistema de BancoAndes no me permite autenticarme desde el celular.
611,2025-05-28,BancoAndes,tecnologia,El portal de clientes de BancoAndes no carga mis transacciones recientes en las últimas semanas.
612,2025-05-28,BancoAndes,tecnologia,El sitio web de BancoAndes muestra información desactualizada de mi cuenta lo cual me parece una falta de respeto hacia el cliente hace unos días.
613,2025-05-28,BancoAndes,cobranza,El departamento de cobranza de BancoAndes me cobra intereses que no corresponden a mi situación el mes pasado?!
614,2025-05-28,BancoAndes,cobranza,	El departamento  de  cobranza de BancoAndes  no responde mi  solicitud  de repactación  de  deuda durante el fin  de semana.
615,2025-05-28,BancoAndes,tecnologia,El  equipo  de seguimiento no  cumplió con el  acompañamiento  que  me prometieron al contratar sin que nadie del banco se haga responsable esta semana.    😤
616,2025-05-28,BancoAndes,post_venta,El servicio de soporte no responde mis llamadas desde que contrate el seguro y no encuentro como resolverlo en las ultimas semanas.
617,2025-05-28,BancoAndes,ventas,Alguien del equipo de ventas de BancoAndes insistió en que aceptara un producto que ya había rechazado antes y esto ya me tiene bastante molesto en las últimas semanas.
618,2025-05-28,BancoAndes,pre_venta,El servicio de atención de BancoAndes me dio una cotización que después no coincidía con la real.
619,2025-05-28,BancoAndes,pre_venta,Alguien del equipo de informaciones de BancoAndes no supo responder mis dudas sobre las condiciones del prestamo y sigo esperando una respuesta.
620,2025-05-28,BancoAndes,pre_venta,El area comercial de BancoAndes no  me  explico  bien los requisitos antes de postular  a la tarjeta  y  no encuentro como resolverlo.
621,2025-05-28,Banco  Andes ,pre_venta,Un asesor de BancoAndes no supo responder mis dudas sobre las condiciones del préstamo lo cual me parece una falta de respeto hacia el cliente ayer.
622,2025-05-29,BancoAndes,tecnologia,El sistema de BancoAndes no genera mi cartola mensual lo cual me parece una falta de respeto hacia el cliente ayer!!!
623,2025-05-29,BancoAndes,tecnologia,El sistema de BancoAndes lleva días caída y no puedo ver mis movimientos y no encuentro cómo resolverlo.
624,2025-05-29,BancoAndes,cobranza,BancoAndes de BancoAndes no responde mi solicitud de repactación de deuda.<br> Mi rut es 10.964.798-K.
625,2025-05-29,BancoAndes,cobranza,Nadie en el area de cobranza de BancoAndes me esta cobrando una multa que no esta justificada.
626,2025-05-29,BancoAndes,cobranza,	El área de cobranza de BancoAndes me cobró  dos veces la misma cuota y  esto  ya me tiene bastante  molesto el  mes  pasado.   !!
627,2025-05-29,BancoAndes,post_venta,El servicio de soporte  no me contacta para  revisar  cómo va mi  producto  contratado y sigo esperando una respuesta.   
628,2025-05-29,BancoAndes,post_venta,	El servicio de  soporte dejó  de responder después de que  firmé el  contrato y hasta ahora nadie  me ha dado  una solución.
629,2025-05-29,BancoAndes,ventas,Un vendedor telefónico de BancoAndes me contactó fuera de horario para ofrecerme una tarjeta nueva lo cual me parece una falta de respeto hacia el cliente.
630,2025-05-29,BancoAndes,fraude_seguridad,Un ejecutivo de ventas de BancoAndes me ofreció un crédito hipotecario sin que yo hubiera preguntado por eso en las últimas semanas.
631,2025-05-29,BancoAndes,pre_venta,	Alguien accedio a  mi cuenta de  BancoAndes sin  que yo  lo autorizara esta semana.
632,2025-05-29,BANCOANDES,fraude_seguridad,No&nbsp;sé quién usó mis datos para solicitar un producto en BancoAndes a mi nombre.
633,2025-05-29,BancoAndes,fraude_seguridad,Alguien logró acceder a mi banca en línea de BancoAndes sin mi consentimiento esta semana.
634,2025-05-29,BancoAndes,comercial,Nadie en el área comercial no honra la promoción con la que me convencieron de cambiarme de banco el mes pasado???
635,2025-05-29,BancoAndes,comercial,Nadie&nbsp;en el área comercial no aplica la tasa preferencial que se me ofreció al contratar y hasta ahora nadie me ha dado una solución el mes pasado.
636,2025-05-29,BancoAndes,pre_venta,"Un asesor de BancoAndes no me informó sobre los costos asociados antes de que decidiera ayer.
--
Atte, cliente BancoAndes"
637,2025-05-30,BancoAndes,tecnologia,<p>La clave digital de BancoAndes no me deja actualizar mis datos de contacto y esto ya me tiene bastante molesto el mes pasado.</p> N° de reclamo anterior: RC-75469.
638,2025-05-30,BancoAndes,tecnologia,La banca en línea de BancoAndes lleva días caída y no puedo ver mis movimientos lo cual me parece una falta de respeto hacia el cliente hace unos días!!! N° de reclamo anterior: RC-56405.
639,2025-05-30,BancoAndes,pre_venta,Alguien del  equipo de informaciones de BancoAndes me pidió los  mismos documentos varias veces sin  avanzar  el  mes pasado. ⏳ Mi rut es 12.351.112-2.
640,2025-05-31,BancoAndes,tecnologia,El sitio web de BancoAndes lleva dias caida y no puedo ver mis movimientos y esto ya me tiene bastante molesto en las ultimas semanas.
641,2025-05-31,BancoAndes,tecnologia,	La banca en línea de BancoAndes  no genera  mi  cartola mensual durante el fin  de  semana.
642,2025-05-31,BancoAndes,cobranza,"Nadie en el área de  cobranza de BancoAndes no responde  mi  solicitud de repactación de  deuda sin que  nadie del  banco se haga responsable.
Enviado desde mi celular Samsung"
643,2025-05-31,BancoAndes,ventas,"Alguien del equipo de ventas de BancoAndes me contactó fuera de horario para ofrecerme una tarjeta nueva y sigo esperando una respuesta.
Gracias, espero respuesta pronto. Mi rut es 18.898.425-9."
644,2025-06-01,BancoAndes,tecnologia,El sitio web de BancoAndes no envia el codigo de verificacion para iniciar sesion.
645,2025-06-01,BancoAndes,tecnologia,	El sistema de BancoAndes lleva dias  caida y  no puedo ver mis movimientos  y sigo  esperando  una respuesta  durante el fin  de semana.   ?!
646,2025-06-01,BancoAndes,cobranza,El área de cobranza de BancoAndes no quiere regularizar mi deuda a pesar de que ya pagué.
647,2025-06-01,BancoAndes,cobranza,El equipo de cobranza de BancoAndes no corrige un error de facturación que ya reporté y sigo esperando una respuesta el mes pasado.
648,2025-06-01,BancoAndes,pre_venta,"Un ejecutivo de BancoAndes nunca me contactó después de pedir información sobre un crédito esta semana.
--
Atte, cliente BancoAndes"
649,2025-06-02,BancoAndes,tecnologia,El sitio web de BancoAndes no me deja actualizar mis datos de contacto y hasta ahora nadie me ha dado una solución durante el fin de semana.
650,2025-06-02,BancoAndes,post_venta,	BancoAndes no me  da  soporte con mis dudas después  de  contratar  el  producto el mes pasado.   
651,2025-06-02,BANCOANDES,post_venta,El servicio de soporte no aclara mis dudas sobre las condiciones del crédito ya contratado y sigo esperando una respuesta durante el fin de semana. Pueden contactarme al +56 9 7952 1375.
652,2025-06-02,BancoAndes,post_venta,BANCOANDES NO ME ENTREGA LA INFORMACIÓN QUE ME PROMETIERON AL FIRMAR EN LAS ÚLTIMAS SEMANAS.
653,2025-06-02,BancoAndes,ventas,Un representante de ventas de BancoAndes me llamó insistentemente para ofrecerme una tarjeta que no pedí y hasta ahora nadie me ha dado una solución en las últimas semanas. ⏳
654,2025-06-02,BancoAndes,ventas,No sé quién accedió a mi cuenta de BancoAndes sin que yo lo autorizara y no encuentro cómo resolverlo el mes pasado. Pueden contactarme al +56 9 3579 9918.
655,2025-06-02,BancoAndes,pre_venta,Un ejecutivo de BancoAndes tardó semanas en responder mi consulta  inicial ayer!!!
656,2025-06-03,Banco Andes,cobranza,El área de cobranza de BancoAndes no actualiza mi historial después de pagar la deuda durante el fin de semana.
657,2025-06-03,BancoAndes,cobranza,El área de cobranza de BancoAndes no  actualiza  mi  historial después  de pagar  la  deuda sin que nadie del banco  se  haga responsable  esta  semana!!! ⏳
658,2025-06-03,Banco  Andes ,ventas,	El área de post venta me  deja  sin respuesta después  de haber  aceptado el  producto y  sigo  esperando una respuesta.   
659,2025-06-03,BancoAndes,post_venta,El&nbsp;equipo de seguimiento no me explica cómo usar el producto que contraté hace poco lo cual me parece una falta de respeto hacia el cliente.
660,2025-06-03,BancoAndes,post_venta,El área de post venta no cumplió con el acompañamiento que me prometieron al contratar ayer... 🙄
